Time,PriceImportElectricity,PriceExportElectricity,PriceHydrogen,TemperatureAmbient,HeatValue,HeatH2,HeatEl,HeatFC,HeatHP,HeatWasteEl,HeatWasteFC,HeatDemand1,HeatDemand2,HeatDemand3,HeatConsumption,HeatAvgConsumption,HeatSupply,HeatWaste,ElectricityDemand,LoadH2System,LoadElectrolyser,LoadCompressor,LoadHeatPump,ElectricitySupply,ElectricityFCGeneration,NetElectricity,H2Produced,H2FCUsed,H2Stored,H2Imported,H2Exported,TCons1,TCons2,TCons3,TConsAvg,TCons1Slack,TCons2Slack,TCons3Slack,HeatSlack,DateTime
437,0.2721729,0.1421729,3.3,-1.31,0.07776368571428571,6.992000000000001,0.0,6.992000000000001,24.53324480434202,0.0,0.0,4.2620000000000084,13.300862672468309,13.962382131873703,31.52524480434202,10.508414934780673,31.52524480434202,0.0,7.009498515526291,0.0,0.0,0.0,7.009498515526291,20.0,20.0,-12.99050148447371,0.0,0.818732601932209,4.1740203520753205,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 05:00:00
438,0.29434710000000003,0.16434710000000002,3.3,-1.4,0.08069229828302094,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,6.992000000000001,0.0,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,3.3470177238609677,10.0,0.0,20.0,21.64026353152171,21.76030808623761,21.13352387258644,0.0,0.0,0.0,0.0,2023-01-19 06:00:00
439,0.30998349999999997,0.1799835,3.3,-1.35,0.08373120361243194,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.2046175323217447,0.0,3.7873824676782557,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.420015095646615,0.8353561901155077,0.0,20.492140975992072,20.804049830819817,20.919737538609436,20.738642781807112,0.0,0.0,0.0,0.0,2023-01-19 07:00:00
440,0.3143,0.18430000000000002,3.3,-1.21,0.08688455537350528,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.7500000000000053,4.2419999999999956,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.420015095646615,0.0,0.0,20.280946685616666,20.0,20.7987773729128,20.35990801950982,0.0,0.0,0.0,0.0,2023-01-19 08:00:00
441,0.3134755,0.1834755,3.3,-0.94,0.08956442857142857,6.992000000000001,0.0,6.992000000000001,5.572000000000003,0.0,0.0,4.1880000000000015,4.1880000000000015,4.1880000000000015,12.564000000000004,4.1880000000000015,12.564000000000004,0.0,1.5920000000000007,0.0,0.0,0.0,1.5920000000000007,20.0,20.0,-18.407999999999998,0.0,0.818732601932209,11.593012467432263,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 09:00:00
442,0.3148529,0.18485290000000001,3.3,-0.39,0.08995797142857143,6.992000000000001,0.0,6.992000000000001,5.241999999999994,0.0,0.0,4.077999999999998,4.077999999999998,4.077999999999998,12.233999999999993,4.077999999999998,12.233999999999995,0.0,1.497714285714284,0.0,0.0,0.0,1.497714285714284,20.0,20.0,-18.502285714285716,0.0,0.818732601932209,10.766009839217912,1.6798597197672742,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 10:00:00
443,0.3116616,0.1816616,3.3,0.35,0.08904617142857142,6.992000000000001,0.0,6.992000000000001,4.798000000000011,0.0,0.0,3.9300000000000033,3.9300000000000033,3.9300000000000033,11.79000000000001,3.9300000000000033,11.790000000000012,0.0,1.3708571428571459,0.0,0.0,0.0,1.3708571428571459,20.0,20.0,-18.629142857142853,0.0,0.818732601932209,11.602068333573161,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 11:00:00
444,0.3044351,0.1744351,3.3,1.01,0.08698145714285714,6.992000000000001,0.0,6.992000000000001,4.401999999999974,0.0,0.0,3.7979999999999916,3.7979999999999916,3.7979999999999916,11.393999999999975,3.7979999999999916,11.393999999999975,0.0,1.2577142857142785,0.0,0.0,0.0,1.2577142857142785,20.0,20.0,-18.74228571428572,0.0,0.818732601932209,10.77506570535881,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 12:00:00
445,0.2978294,0.1678294,3.3,0.99,0.08509411428571428,6.992000000000001,0.0,6.992000000000001,4.414000000000007,0.0,0.0,3.8020000000000023,3.8020000000000023,3.8020000000000023,11.406000000000006,3.802000000000002,11.406000000000008,0.0,1.2611428571428591,0.0,0.0,0.0,1.2611428571428591,20.0,20.0,-18.738857142857142,0.0,0.818732601932209,9.948063077144457,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 13:00:00
446,0.2990807,0.1690807,3.3,1.11,0.08545162857142856,6.992000000000001,0.0,6.992000000000001,4.341999999999995,0.0,0.0,3.7779999999999982,3.7779999999999982,3.7779999999999982,11.333999999999994,3.7779999999999982,11.333999999999996,0.0,1.240571428571427,0.0,0.0,0.0,1.240571428571427,20.0,20.0,-18.759428571428572,0.0,0.818732601932209,9.121060448930105,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 14:00:00
447,0.3016221,0.1716221,3.3,1.01,0.08617774285714286,6.992000000000001,0.0,6.992000000000001,4.401999999999974,0.0,0.0,3.7979999999999916,3.7979999999999916,3.7979999999999916,11.393999999999975,3.7979999999999916,11.393999999999975,0.0,1.2577142857142785,0.0,0.0,0.0,1.2577142857142785,20.0,20.0,-18.74228571428572,0.0,0.818732601932209,8.294057820715754,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 15:00:00
448,0.3055312,0.17553120000000003,3.3,1.01,0.08729462857142857,6.992000000000001,0.0,6.992000000000001,4.401999999999974,0.0,0.0,3.7979999999999916,3.7979999999999916,3.7979999999999916,11.393999999999975,3.7979999999999916,11.393999999999975,0.0,1.2577142857142785,0.0,0.0,0.0,1.2577142857142785,20.0,20.0,-18.74228571428572,0.0,0.818732601932209,7.467055192501401,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 16:00:00
449,0.31158399999999997,0.181584,3.3,0.51,0.08902399999999999,6.992000000000001,0.0,6.992000000000001,4.701999999999995,0.0,0.0,3.8979999999999984,3.8979999999999984,3.8979999999999984,11.693999999999996,3.8979999999999984,11.693999999999996,0.0,1.3434285714285699,0.0,0.0,0.0,1.3434285714285699,20.0,20.0,-18.65657142857143,0.0,0.818732601932209,6.640052564287048,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 17:00:00
450,0.3132815,0.18328149999999999,3.3,0.13,0.08950899999999999,6.992000000000001,0.0,6.992000000000001,4.9300000000000015,0.0,0.0,3.9740000000000006,3.9740000000000006,3.9740000000000006,11.922000000000002,3.9740000000000006,11.922000000000002,0.0,1.408571428571429,0.0,0.0,0.0,1.408571428571429,20.0,20.0,-18.591428571428573,0.0,0.818732601932209,5.813049936072695,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 18:00:00
451,0.3116519,0.1816519,3.3,-0.36,0.0890434,6.992000000000001,0.0,6.992000000000001,5.223999999999975,0.0,0.0,4.071999999999992,4.071999999999992,4.071999999999992,12.215999999999976,4.071999999999992,12.215999999999976,0.0,1.4925714285714216,0.0,0.0,0.0,1.4925714285714216,20.0,20.0,-18.50742857142858,0.0,0.818732601932209,4.9860473078583425,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 19:00:00
452,0.30822780000000005,0.17822780000000002,3.3,-0.62,0.08806508571428573,6.992000000000001,0.0,6.992000000000001,5.379999999999972,0.0,0.0,4.123999999999991,4.123999999999991,4.123999999999991,12.371999999999971,4.123999999999991,12.371999999999973,0.0,1.5371428571428492,0.0,0.0,0.0,1.5371428571428492,20.0,20.0,-18.46285714285715,0.0,0.818732601932209,4.15904467964399,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 20:00:00
453,0.2957536,0.1657536,3.3,-1.06,0.08450102857142856,6.992000000000001,0.0,6.992000000000001,5.644000000000014,0.0,0.0,4.212000000000005,4.212000000000005,4.212000000000005,12.636000000000015,4.212000000000005,12.636000000000015,0.0,1.6125714285714328,0.0,0.0,0.0,1.6125714285714328,20.0,20.0,-18.38742857142857,0.0,0.818732601932209,3.332042051429637,10.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 21:00:00
454,0.2891964,0.15919640000000002,3.3,-1.52,0.08262754285714285,6.992000000000001,0.0,6.992000000000001,5.9199999999999715,0.0,0.0,4.3039999999999905,4.3039999999999905,4.3039999999999905,12.91199999999997,4.3039999999999905,12.911999999999972,0.0,1.6914285714285633,0.0,0.0,0.0,1.6914285714285633,20.0,20.0,-18.308571428571437,0.0,0.818732601932209,12.405039423215285,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 22:00:00
455,0.28141700000000003,0.151417,3.3,-1.83,0.08040485714285715,6.992000000000001,0.0,6.992000000000001,6.106000000000016,0.0,0.0,4.366000000000006,4.366000000000006,4.366000000000006,13.098000000000017,4.366000000000006,13.098000000000017,0.0,1.744571428571433,0.0,0.0,0.0,1.744571428571433,20.0,20.0,-18.255428571428567,0.0,0.818732601932209,11.578036795000934,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-19 23:00:00
456,0.2843173,0.1543173,3.3,-2.13,0.08123351428571428,6.992000000000001,0.0,6.992000000000001,6.286000000000016,0.0,0.0,4.4260000000000055,4.4260000000000055,4.4260000000000055,13.278000000000016,4.4260000000000055,13.278000000000016,0.0,1.7960000000000045,0.0,0.0,0.0,1.7960000000000045,20.0,20.0,-18.203999999999997,0.0,0.818732601932209,10.751034166786582,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 00:00:00
457,0.28232880000000005,0.15232880000000001,3.3,-2.47,0.08066537142857144,6.992000000000001,0.0,6.992000000000001,6.49000000000002,0.0,0.0,4.494000000000007,4.494000000000007,4.494000000000007,13.48200000000002,4.494000000000007,13.48200000000002,0.0,1.8542857142857199,0.0,0.0,0.0,1.8542857142857199,20.0,20.0,-18.14571428571428,0.0,0.818732601932209,9.92403153857223,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 01:00:00
458,0.27831300000000003,0.148313,3.3,-2.88,0.079518,6.992000000000001,0.0,6.992000000000001,6.735999999999986,0.0,0.0,4.575999999999995,4.575999999999995,4.575999999999995,13.727999999999986,4.575999999999995,13.727999999999987,0.0,1.9245714285714246,0.0,0.0,0.0,1.9245714285714246,20.0,20.0,-18.075428571428574,0.0,0.818732601932209,9.097028910357878,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 02:00:00
459,0.2773236,0.1473236,3.3,-3.05,0.07923531428571429,6.992000000000001,0.0,6.992000000000001,6.8379999999999885,0.0,0.0,4.609999999999996,4.609999999999996,4.609999999999996,13.829999999999988,4.609999999999996,13.82999999999999,0.0,1.9537142857142824,0.0,0.0,0.0,1.9537142857142824,20.0,20.0,-18.046285714285716,0.0,0.818732601932209,8.270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 03:00:00
460,0.2763245,0.1463245,3.3,-3.34,0.07894985714285713,6.992000000000001,0.0,6.992000000000001,13.981092681283016,0.0,0.0,4.668000000000001,4.668000000000001,11.637092681283013,20.973092681283013,6.991030893761004,20.973092681283017,0.0,3.9945979089380046,0.0,0.0,0.0,3.9945979089380046,20.0,20.0,-16.005402091061995,0.0,0.818732601932209,7.443023653929174,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 04:00:00
461,0.2817371,0.1517371,3.3,-3.37,0.0819231414182184,6.992000000000001,0.0,6.992000000000001,30.0,0.0,0.0,14.524870256194667,11.908374147765656,10.558755596039681,36.992000000000004,12.330666666666668,36.992000000000004,0.0,8.571428571428571,0.0,0.0,0.0,8.571428571428571,20.0,20.0,-11.428571428571429,0.0,0.818732601932209,6.616021025714821,0.0,0.0,20.0,20.0,21.26466669393283,20.421555564644276,0.0,0.0,0.0,0.0,2023-01-20 05:00:00
462,0.3061035,0.1761035,3.3,-3.31,0.08500840080920419,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,6.992000000000001,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,5.7890183975004685,0.0,0.0,21.787616851863913,21.31280676761549,22.28666171690423,21.795695112127877,0.0,0.0,0.0,0.0,2023-01-20 06:00:00
463,0.33008190000000004,0.2000819,3.3,-3.28,0.08820985234498421,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,0.0,6.992000000000001,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,4.962015769286116,0.0,0.0,20.876734429109383,21.687980540949145,21.357667168268815,21.307460712775782,0.0,0.0,0.0,0.0,2023-01-20 07:00:00
464,0.35198450000000003,0.2219845,3.3,-2.91,0.09153187186979103,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,4.582000000000002,2.4099999999999993,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,4.135013141071763,0.0,0.0,20.0,20.781803084313907,21.732301604428347,20.838034896247418,0.0,0.0,0.0,0.0,2023-01-20 08:00:00
465,0.348541,0.218541,3.3,-2.25,0.09497900002396088,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,4.450000000000009,2.541999999999991,0.0,6.992,2.3306666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,3.30801051285741,0.0,0.0,20.0,20.35928034594947,20.8379442030792,20.399074849676225,0.0,0.0,0.0,0.0,2023-01-20 09:00:00
466,0.3349125,0.2049125,3.3,-1.9,0.09568928571428571,6.992000000000001,0.0,6.992000000000001,6.14799999999998,0.0,0.0,4.379999999999993,4.379999999999993,4.379999999999993,13.13999999999998,4.379999999999993,13.139999999999981,0.0,1.756571428571423,0.0,0.0,0.0,1.756571428571423,20.0,20.0,-18.243428571428577,0.0,0.818732601932209,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 10:00:00
467,0.3233016,0.19330160000000002,3.3,-1.32,0.09237188571428571,6.992000000000001,0.0,6.992000000000001,5.800000000000011,0.0,0.0,4.264000000000004,4.264000000000004,4.264000000000004,12.792000000000012,4.264000000000004,12.792000000000012,0.0,1.6571428571428604,0.0,0.0,0.0,1.6571428571428604,20.0,20.0,-18.342857142857138,0.0,0.818732601932209,1.654005256428705,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 11:00:00
468,0.3174137,0.18741370000000002,3.3,-0.45,0.09068962857142857,6.992000000000001,0.0,6.992000000000001,5.278000000000029,0.0,0.0,4.09000000000001,4.09000000000001,4.09000000000001,12.270000000000028,4.09000000000001,12.27000000000003,0.0,1.5080000000000082,0.0,0.0,0.0,1.5080000000000082,20.0,20.0,-18.49199999999999,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 12:00:00
469,0.31450370000000005,0.18450370000000002,3.3,-0.01,0.08985820000000001,6.992000000000001,0.0,6.992000000000001,5.013999999999985,0.0,0.0,4.001999999999995,4.001999999999995,4.001999999999995,12.005999999999986,4.001999999999995,12.005999999999986,0.0,1.4325714285714244,0.0,0.0,0.0,1.4325714285714244,20.0,20.0,-18.567428571428575,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 13:00:00
470,0.314203,0.184203,3.3,0.46,0.08977228571428571,6.992000000000001,0.0,6.992000000000001,4.731999999999985,0.0,0.0,3.907999999999995,3.907999999999995,3.907999999999995,11.723999999999986,3.9079999999999955,11.723999999999986,0.0,1.3519999999999956,0.0,0.0,0.0,1.3519999999999956,20.0,20.0,-18.648000000000003,0.0,0.818732601932209,0.0,10.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 14:00:00
471,0.3171033,0.1871033,3.3,0.41,0.09060094285714285,6.992000000000001,0.0,6.992000000000001,4.761999999999974,0.0,0.0,3.9179999999999917,3.9179999999999917,3.9179999999999917,11.753999999999975,3.9179999999999917,11.753999999999975,0.0,1.360571428571421,0.0,0.0,0.0,1.360571428571421,20.0,20.0,-18.639428571428578,0.0,0.818732601932209,9.072997371785648,0.024274281386090297,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 15:00:00
472,0.32174959999999997,0.1917496,3.3,0.3,0.09192845714285713,6.992000000000001,0.0,6.992000000000001,10.00592546397146,0.0,0.0,4.973509771967045,8.084415692004415,3.94,16.99792546397146,5.665975154657153,16.997925463971463,0.0,2.8588358468489887,0.0,0.0,0.0,2.8588358468489887,20.0,20.0,-17.14116415315101,0.0,0.818732601932209,8.270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 16:00:00
473,0.3372599,0.2072599,3.3,0.03,0.09539052086244687,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.9980000000000064,0.0,3.993999999999994,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,7.443023653929174,0.0,0.0,20.187548859835253,20.752078460022094,20.0,20.313209106619116,0.0,0.0,0.0,0.0,2023-01-20 17:00:00
474,0.33900589999999997,0.2090059,3.3,-0.4,0.09685882857142855,6.992000000000001,0.0,6.992000000000001,5.24799999999998,0.0,0.0,4.079999999999993,4.079999999999993,4.079999999999993,12.239999999999979,4.079999999999993,12.23999999999998,0.0,1.4994285714285656,0.0,0.0,0.0,1.4994285714285656,20.0,20.0,-18.500571428571433,0.0,0.818732601932209,6.616021025714821,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 18:00:00
475,0.3315272,0.2015272,3.3,-0.83,0.09472205714285714,6.992000000000001,0.0,6.992000000000001,5.505999999999979,0.0,0.0,4.165999999999992,4.165999999999992,4.165999999999992,12.497999999999976,4.165999999999992,12.49799999999998,0.0,1.5731428571428512,0.0,0.0,0.0,1.5731428571428512,20.0,20.0,-18.42685714285715,0.0,0.818732601932209,5.7890183975004685,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 19:00:00
476,0.31432910000000003,0.18432910000000002,3.3,-1.14,0.08980831428571429,6.992000000000001,0.0,6.992000000000001,5.692000000000023,0.0,0.0,4.228000000000008,4.228000000000008,4.228000000000008,12.684000000000022,4.228000000000008,12.684000000000024,0.0,1.626285714285721,0.0,0.0,0.0,1.626285714285721,20.0,20.0,-18.37371428571428,0.0,0.818732601932209,4.962015769286116,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 20:00:00
477,0.3011565,0.1711565,3.3,-1.46,0.08604471428571428,6.992000000000001,0.0,6.992000000000001,5.883999999999995,0.0,0.0,4.291999999999998,4.291999999999998,4.291999999999998,12.875999999999994,4.291999999999998,12.875999999999996,0.0,1.6811428571428557,0.0,0.0,0.0,1.6811428571428557,20.0,20.0,-18.318857142857144,0.0,0.818732601932209,4.135013141071763,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 21:00:00
478,0.29976939999999996,0.1697694,3.3,-1.59,0.08564839999999999,6.992000000000001,0.0,6.992000000000001,5.961999999999993,0.0,0.0,4.317999999999998,4.317999999999998,4.317999999999998,12.953999999999994,4.317999999999998,12.953999999999994,0.0,1.7034285714285693,0.0,0.0,0.0,1.7034285714285693,20.0,20.0,-18.29657142857143,0.0,0.818732601932209,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 22:00:00
479,0.2858596,0.15585960000000001,3.3,-2.19,0.08167417142857142,6.992000000000001,0.0,6.992000000000001,6.321999999999992,0.0,0.0,4.437999999999998,4.437999999999998,4.437999999999998,13.313999999999993,4.437999999999998,13.313999999999993,0.0,1.806285714285712,0.0,0.0,0.0,1.806285714285712,20.0,20.0,-18.19371428571429,0.0,0.818732601932209,2.4810078846430574,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-20 23:00:00
480,0.28303690000000004,0.1530369,3.3,-2.38,0.08086768571428572,6.992000000000001,0.0,6.992000000000001,6.436000000000027,0.0,0.0,4.476000000000009,4.476000000000009,4.476000000000009,13.428000000000026,4.476000000000009,13.428000000000027,0.0,1.8388571428571505,0.0,0.0,0.0,1.8388571428571505,20.0,20.0,-18.16114285714285,0.0,0.818732601932209,1.654005256428705,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 00:00:00
481,0.2804082,0.1504082,3.3,-2.77,0.08011662857142857,6.992000000000001,0.0,6.992000000000001,6.6700000000000195,0.0,0.0,4.5540000000000065,4.5540000000000065,4.5540000000000065,13.66200000000002,4.5540000000000065,13.66200000000002,0.0,1.9057142857142912,0.0,0.0,0.0,1.9057142857142912,20.0,20.0,-18.094285714285707,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 01:00:00
482,0.2749762,0.1449762,3.3,-3.2,0.07856462857142857,6.992000000000001,0.0,6.992000000000001,6.928000000000017,0.0,0.0,4.640000000000006,4.640000000000006,4.640000000000006,13.920000000000018,4.640000000000006,13.920000000000018,0.0,1.9794285714285762,0.0,0.0,0.0,1.9794285714285762,20.0,20.0,-18.020571428571422,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 02:00:00
483,0.2703105,0.1403105,3.3,-3.46,0.07723157142857143,6.992000000000001,0.0,6.992000000000001,7.084000000000014,0.0,0.0,4.692000000000005,4.692000000000005,4.692000000000005,14.076000000000015,4.692000000000005,14.076000000000015,0.0,2.024000000000004,0.0,0.0,0.0,2.024000000000004,20.0,20.0,-17.975999999999996,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 03:00:00
484,0.2686518,0.13865180000000002,3.3,-3.75,0.07675765714285714,6.992000000000001,0.0,6.992000000000001,7.258000000000026,0.0,0.0,4.750000000000009,4.750000000000009,4.750000000000009,14.250000000000027,4.750000000000009,14.250000000000027,0.0,2.073714285714293,0.0,0.0,0.0,2.073714285714293,20.0,20.0,-17.926285714285708,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 04:00:00
485,0.26736170000000004,0.1373617,3.3,-3.98,0.07638905714285715,6.992000000000001,0.0,6.992000000000001,7.396000000000006,0.0,0.0,4.796000000000002,4.796000000000002,4.796000000000002,14.388000000000005,4.796000000000002,14.388000000000007,0.0,2.1131428571428588,0.0,0.0,0.0,2.1131428571428588,20.0,20.0,-17.886857142857142,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 05:00:00
486,0.274336,0.14433600000000002,3.3,-4.13,0.07838171428571429,6.992000000000001,0.0,6.992000000000001,7.485999999999976,0.0,0.0,4.825999999999992,4.825999999999992,4.825999999999992,14.477999999999975,4.825999999999992,14.477999999999977,0.0,2.138857142857136,0.0,0.0,0.0,2.138857142857136,20.0,20.0,-17.861142857142863,0.0,0.818732601932209,0.0,10.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 06:00:00
487,0.28225120000000004,0.1522512,3.3,-4.07,0.08064320000000001,6.992000000000001,0.0,6.992000000000001,15.037372944400708,0.0,0.0,9.761564852147497,4.814,7.453808092253211,22.02937294440071,7.343124314800236,22.02937294440071,0.0,4.2963922698287735,0.0,0.0,0.0,4.2963922698287735,20.0,20.0,-15.703607730171226,0.0,0.818732601932209,9.072997371785648,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-21 07:00:00
488,0.29353229999999997,0.1635323,3.3,-3.84,0.08368025626776435,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,4.768000000000007,2.223999999999994,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,8.245994743571297,5.051538363928961,0.0,20.897824260737444,20.0,20.479040461265956,20.45895490733447,0.0,0.0,0.0,0.0,2023-01-21 08:00:00
